	MachineNumber	machine_type_basename	FakeCountry	SiteId	SiteNumber	SiteName1	sq_hr	price_euro	type	size	overutilization	swap_up_with	swap_down_with	usageMedian	usageQ3	usageQ1	assetUti	utilization	relocated	contract	cost_negot	other_available	other_in_proximity	bigger_fit_doors	storage_closet	skills_in_team	recommendation	upgrade_to	downgrade_to	reasons	quant_underutilized	quant_overutilized
335	36224	swingo 1255	France	58205	2067252	PALAIS DE JUSTICE DE NIMES	982.8	6438.08	Walkbehind	Medium	90	swingo 1650	swingo 955	19.8	21.9	18.6			0	1	1	1	0	1	1	1				['other_in_proximity']		
336	42319	swingo 1255	France	58043	2213697	SUPER U	982.8	6438.08	Walkbehind	Medium	90	swingo 1650	swingo 955	13.8	13.8	2.4	0.985507246377		0	1	1	0	0	1	1	1				['other_available', 'other_in_proximity']		
337	40155	swingo 1255	France	53082	2099387	DECATHLON PARIS	982.8	6438.08	Walkbehind	Medium	90	swingo 1650	swingo 955	65.4	70.8	61.2	0.840579710145		0	1	1	1	1	1	1	1						
338	40150	swingo 1255	France	57988	2125857	CNR GENISSIAT	982.8	6438.08	Walkbehind	Medium	90	swingo 1650	swingo 955	30.3	74.4	13.95	0.478260869565		0	1	1	1	1	1	1	1						
339	43490	swingo 1255	France	58246	2221198	KINDARENA	982.8	6438.08	Walkbehind	Medium	90	swingo 1650	swingo 955	32.400000000000006	64.80000000000001	24.75	0.426470588235		0	0	0	0	1	1	1	1				['contract', 'cost_negot', 'other_available']		
340	40144	swingo 1255	France	58254	2060713	agence reims pour alliance	982.8	6438.08	Walkbehind	Medium	90	swingo 1650	swingo 955	33.0	65.25000000000001	26.4	0.274193548387	under	0	1	1	1	0	1	0	0				['other_in_proximity', 'storage_closet', 'skills_in_team']	3219.04	
341	40145	swingo 1255	France	58275	2229465	ATAC	982.8	6438.08	Walkbehind	Medium	90	swingo 1650	swingo 955	30.6	35.4	25.2	0.782608695652		0	1	1	1	0	1	1	1				['other_in_proximity']		
342	37513	swingo 1255	France	58051	2169706	SIMPLY MARKET	982.8	6438.08	Walkbehind	Medium	90	swingo 1650	swingo 955	62.400000000000006	67.2	31.8	0.985507246377		0	0	1	0	1	1	1	1				['contract', 'other_available']		
343	42979	swingo 1255	France	58069	2186387	SEGAFREDO	982.8	6438.08	Walkbehind	Medium	90	swingo 1650	swingo 955	24.0	24.3	13.2	0.171875	under	0	0	0	0	1	1	1	1				['contract', 'cost_negot', 'other_available']	3219.04	
344	41246	swingo 1255	France	58204	2206786	EXXON MOBIL	982.8	6438.08	Walkbehind	Medium	90	swingo 1650	swingo 955	7.5	9.75	4.8	0.575757575758		0	1	1	1	1	1	1	1						
345	43094	swingo 1255	France	58172	2122326	L'OREAL	982.8	6438.08	Walkbehind	Medium	90	swingo 1650	swingo 955	28.2	34.2	21.299999999999997	0.285714285714	under	0	0	1	0	1	1	1	1				['contract', 'other_available']	3219.04	
346	33328	swingo 1255	France	58268	2182191	SEALEDAIR	982.8	6438.08	Walkbehind	Medium	90	swingo 1650	swingo 955	78.89999999999999	95.4	61.050000000000004	0.186440677966	under	1	1	1	1	0	1	1	1				['other_in_proximity']	3219.04	
347	47171	swingo 1255	France	58193	2067843	COMPLEXE ALLENDE NEROUDA	982.8	6438.08	Walkbehind	Medium	90	swingo 1650	swingo 955	25.2	29.55	22.8	0.267857142857	under	1	1	1	1	1	1	0	1				['storage_closet']	3219.04	
348	41344	swingo 1255	France	57975	2209020	TATI	982.8	6438.08	Walkbehind	Medium	90	swingo 1650	swingo 955	23.700000000000003	31.5	15.450000000000001	0.265625	under	0	0	0	1	0	1	1	0				['contract', 'cost_negot', 'other_in_proximity', 'skills_in_team']	3219.04	
349	43899	swingo 1255	France	58169	2222802	UNIVERSAL RESTO	982.8	6438.08	Walkbehind	Medium	90	swingo 1650	swingo 955	71.10000000000001	85.5	25.2	0.985507246377		0	1	1	0	1	1	1	0				['other_available', 'skills_in_team']		
350	41250	swingo 1255	France	58204	2206786	EXXON MOBIL	982.8	6438.08	Walkbehind	Medium	90	swingo 1650	swingo 955	68.1	94.05000000000001	33.15	0.626865671642		0	1	1	0	1	1	1	1				['other_available']		
351	301346537	swingo 1255	Belgium	51991	2236224	Banque Nationale de Belgique (ISS)	982.8	6438.08	Walkbehind	Medium	90	swingo 1650	swingo 955	30.0	35.4	23.549999999999997	0.114754098361	under	0	1	1	1	0	1	1	1				['other_in_proximity']	3219.04	
352	301388123	swingo 1255	Belgium	54034	2285991	Post Luxembourg (ISS Lux)	982.8	6438.08	Walkbehind	Medium	90	swingo 1650	swingo 955	27.0	60.0	16.5	0.551470588235		0	0	1	0	1	1	1	1				['contract', 'other_available']		
353	301361554	swingo 1255	Belgium	52891	1891937	Baxter World Trade sprl (ISS)	982.8	6438.08	Walkbehind	Medium	90	swingo 1650	swingo 955	82.8	87.6	74.7	0.2	under	1	0	1	0	1	1	0	1				['contract', 'other_available', 'storage_closet']	3219.04	
354	301362717	swingo 1255	Belgium	52892	1956548	EPB (ISS)	982.8	6438.08	Walkbehind	Medium	90	swingo 1650	swingo 955	72.0	91.65	31.8	0.141935483871	under	0	1	1	1	0	1	1	1				['other_in_proximity']	3219.04	
355	301359695	swingo 1255	Belgium	52897	1997569	Huis van het Nederlands (ISS)	982.8	6438.08	Walkbehind	Medium	90	swingo 1650	swingo 955	34.800000000000004	96.3	2.7	0.360248447205		0	1	1	1	1	1	1	1						
356	301359692	swingo 1255	Belgium	52896	1434796	Vaco (ISS Ind.Clean.Serv.)	982.8	6438.08	Walkbehind	Medium	90	swingo 1650	swingo 955	80.4	121.2	61.2	0.654088050314		0	1	1	1	1	1	0	1				['storage_closet']		
357	301373763	swingo 1255	Belgium	53042	1921645	Cimenteries CBR (ISS)	982.8	6438.08	Walkbehind	Medium	90	swingo 1650	swingo 955	22.2	67.2	19.2	0.795031055901		0	0	0	1	0	1	1	1				['contract', 'cost_negot', 'other_in_proximity']		
358	301359643	swingo 1255	Belgium	52619	1670239	Kemin Europa (ISS)	982.8	6438.08	Walkbehind	Medium	90	swingo 1650	swingo 955	69.0	70.8	67.8	0.53164556962		0	1	1	0	0	1	0	1				['other_available', 'other_in_proximity', 'storage_closet']		
359	301379432	swingo 1255	Belgium	53604	1219487	Volvo Office Brussel (ISS)	982.8	6438.08	Walkbehind	Medium	90	swingo 1650	swingo 955	26.7	31.050000000000004	21.149999999999995	0.493670886076		0	1	1	1	1	1	1	1						
360	301383401	swingo 1255	Belgium	53862	1664837	OPZ Geel (ISS)	982.8	6438.08	Walkbehind	Medium	90	swingo 1650	swingo 955	1.2	5.7	0.8999999999999999	0.58024691358		0	1	1	0	0	1	1	1				['other_available', 'other_in_proximity']		
361	301394688	swingo 1255	Belgium	54441	2291595	Cultureel Centrum Strombeek (ISS)	982.8	6438.08	Walkbehind	Medium	90	swingo 1650	swingo 955	16.5	31.050000000000004	5.7	0.284210526316	under	0	1	1	0	1	1	0	1				['other_available', 'storage_closet']	3219.04	
362	301383394	swingo 1255	Belgium	54033	2067984	F.S.M.A (ISS)	982.8	6438.08	Walkbehind	Medium	90	swingo 1650	swingo 955	90.6	144.0	62.400000000000006	0.107692307692	under	0	1	1	1	0	1	1	1				['other_in_proximity']	3219.04	
363	301395855	swingo 1255	Belgium	54438	1534991	De Brugschool (ISS)	982.8	6438.08	Walkbehind	Medium	90	swingo 1650	swingo 955	122.4	154.5	72.0	0.59375	over	0	1	1	1	0	1	1	1				['other_in_proximity']		8717.78313253
364	301402837	swingo 1255	Belgium	53381	2278461	Kmda (ISS)	982.8	6438.08	Walkbehind	Medium	90	swingo 1650	swingo 955	208.8	309.0	132.0	0.5	over	0	0	1	1	1	1	1	1				['contract']		19229.7831325
365	135	swingo 5000	Deutschland	2488	10002	Signal Iduna Park	4017.3	15754.92	Ride-on	Large	600	-	swingo 4000	94.2	124.95	84.6	0.447552447552		0	1	1	0	0	1	1	1				['other_available', 'other_in_proximity']		
366	4917	swingo 5000	Deutschland	1523	1001	BMW Werk Landshut 04.10	4017.3	15754.92	Ride-on	Large	600	-	swingo 4000	20.7	28.049999999999997	12.6	0.22972972973	under	1	1	1	1	0	0	1	1				['other_in_proximity', 'bigger_fit_doors']	7877.46	
367	4923	swingo 5000	Poland	51930	ISS  Z?ote Tarasy	ISS  Z?ote Tarasy	4017.3	15754.92	Ride-on	Large	600	-	swingo 4000	138.0	140.1	135.89999999999998	0.840490797546		0	1	1	1	1	1	0	1				['storage_closet']		
368	2962	swingo 5000	Australia	52798	1001	South Bank	4017.3	15754.92	Ride-on	Large	600	-	swingo 4000	19.2	22.35	16.35	0.104166666667	under	1	1	1	1	1	1	1	1	downgrade		swingo 4000		7877.46	
369	239	swingo 5000	Czech Republic	58406	18	Letiste Praha	4017.3	15754.92	Ride-on	Large	600	-	swingo 4000	25.8	32.400000000000006	20.099999999999998	0.975308641975		0	0	0	0	0	1	1	0				['contract', 'cost_negot', 'other_available', 'other_in_proximity', 'skills_in_team']		
370	301343390	swingo 5000	Belgium	51992	2233073	Luchthaven Brussel Nationaal	4017.3	15754.92	Ride-on	Large	600	-	swingo 4000	7.199999999999999	9.9	5.3999999999999995	1.0		0	0	0	1	1	1	1	1				['contract', 'cost_negot']		
371	206	swingo 5000	Czech Republic	58406	18	Letiste Praha	4017.3	15754.92	Ride-on	Large	600	-	swingo 4000	7.800000000000001	12.9	6.0	0.734567901235		0	0	0	1	1	1	1	1				['contract', 'cost_negot']		
372	112	swingo 5000	Portugal	54275	1	Aeroporto de Lisboa	4017.3	15754.92	Ride-on	Large	600	-	swingo 4000	19.2	26.1	12.600000000000001	0.333333333333		0	1	1	1	0	1	1	1				['other_in_proximity']		
373	189	swingo 5000	Czech Republic	58406	18	Letiste Praha	4017.3	15754.92	Ride-on	Large	600	-	swingo 4000	17.7	25.5	14.399999999999999	0.792857142857		0	0	0	1	1	1	0	1				['contract', 'cost_negot', 'storage_closet']		
374	230	swingo 5000	Czech Republic	58406	18	Letiste Praha	4017.3	15754.92	Ride-on	Large	600	-	swingo 4000	12.0	19.5	9.0	0.814285714286		0	0	0	1	1	1	1	1				['contract', 'cost_negot']		
375	5554	swingo 5000	Finland	53403	93	Suomen Sokeri	4017.3	15754.92	Ride-on	Large	600	-	swingo 4000	18.6	27.0	10.200000000000001	0.834355828221		0	1	1	0	0	1	0	1				['other_available', 'other_in_proximity', 'storage_closet']		
376	5400	swingo 5000	Finland	52947	58	Metsä Wood Lohja	4017.3	15754.92	Ride-on	Large	600	-	swingo 4000	12.600000000000001	15.0	9.3	0.666666666667		0	0	0	1	1	1	1	1				['contract', 'cost_negot']		
377	10145	swingo 5000	Finland	58526	166	Raflatac	4017.3	15754.92	Ride-on	Large	600	-	swingo 4000	73.8	90.75000000000001	1.7999999999999998	0.287878787879	under	1	1	1	0	1	1	1	0				['other_available', 'skills_in_team']	7877.46	
378	10248	swingo 5000	Finland	58471	161	SOE Busproduction Finland Oy	4017.3	15754.92	Ride-on	Large	600	-	swingo 4000	8.4	9.6	7.199999999999999	0.333333333333		0	1	1	1	0	1	1	0				['other_in_proximity', 'skills_in_team']		
379	75183735304	swingo 5000	France	54515	999	ARCHIVES	4017.3	15754.92	Ride-on	Large	600	-	swingo 4000	10.200000000000001	12.6	8.4	0.948717948718		0	0	0	1	1	1	1	1				['contract', 'cost_negot']		
380	75183735353	swingo 5000	France	52544	2252065	FAURECIA                   	4017.3	15754.92	Ride-on	Large	600	-	swingo 4000	18.0	30.0	12.0	0.430379746835		0	1	1	1	0	1	1	1				['other_in_proximity']		
381	4548	swingo 5000	France	57990	2194516	LECLERC PINEUILH	4017.3	15754.92	Ride-on	Large	600	-	swingo 4000	7.800000000000001	12.0	6.8999999999999995			0	1	1	1	0	1	1	1				['other_in_proximity']		
382	4525	swingo 5000	France	58195	2187563	DECATHLON	4017.3	15754.92	Ride-on	Large	600	-	swingo 4000	31.8	61.050000000000004	27.6	0.367647058824		0	1	1	1	1	1	1	1						
383	4661	swingo 4000	UK	52470	X002	Homerton Hospital	3252.2	14491.57	Ride-on	Large	240	swingo 5000	swingo XP-R	16.200000000000003	17.549999999999997	15.600000000000001	0.892405063291		0	0	1	1	1	1	1	1				['contract']		
384	4907	swingo 4000	Deutschland	51349	A007	Constantia Hueck Folien GmbH	3252.2	14491.57	Ride-on	Large	240	swingo 5000	swingo XP-R	21.0	26.4	18.45	0.679012345679		0	0	0	1	0	1	1	1				['contract', 'cost_negot', 'other_in_proximity']		
385	10270169	swingo 4000	Deutschland	51357	B012	Daimler Möhringen	3252.2	14491.57	Ride-on	Large	240	swingo 5000	swingo XP-R	73.2	88.2	33.9	0.0992907801418	under	1	0	1	1	1	1	1	1				['contract']	7245.785	
386	9876	swingo 4000	USA	48300	1	Airport Station	3252.2	14491.57	Ride-on	Large	240	swingo 5000	swingo XP-R	7.199999999999999	8.4	6.0	0.975460122699		0	1	1	1	0	1	1	0				['other_in_proximity', 'skills_in_team']		
387	4894	swingo 4000	Poland	51930	ISS  Z?ote Tarasy	ISS  Z?ote Tarasy	3252.2	14491.57	Ride-on	Large	240	swingo 5000	swingo XP-R	18.0	22.2	16.200000000000003	0.975460122699		0	1	1	0	1	1	1	1				['other_available']		
388	7518100000000	swingo 4000	Spain	51776	2068444	ISS-C.CIAL.SANT CUGAT	3252.2	14491.57	Ride-on	Large	240	swingo 5000	swingo XP-R	9.0	9.6	7.800000000000001	0.993827160494		0	1	1	1	1	0	1	1				['bigger_fit_doors']		
389	4787	swingo 4000	Austria	52653	10790800001	Varena VB	3252.2	14491.57	Ride-on	Large	240	swingo 5000	swingo XP-R	15.600000000000001	27.0	7.5	0.820987654321		0	1	1	0	0	1	1	1				['other_available', 'other_in_proximity']		
390	4826	swingo 4000	Denmark	51785	8175	Bilka Kolding	3252.2	14491.57	Ride-on	Large	240	swingo 5000	swingo XP-R	7.800000000000001	9.0	7.199999999999999	0.987577639752		0	1	1	0	0	1	1	1				['other_available', 'other_in_proximity']		
391	4055	swingo 4000	Schweiz	51278	KA33	Rolex S.A.-Biel	3252.2	14491.57	Ride-on	Large	240	swingo 5000	swingo XP-R	8.4	9.0	7.800000000000001	0.666666666667		0	1	1	0	0	1	1	1				['other_available', 'other_in_proximity']		
392	3273	swingo 4000	Denmark	51767	1	Bilka Esbjerg	3252.2	14491.57	Ride-on	Large	240	swingo 5000	swingo XP-R	12.6	15.450000000000001	9.3	0.939597315436		0	1	1	1	1	1	1	1						
393	10288	swingo 4000	Norway	52388	10288	Amfi Moa Nord	3252.2	14491.57	Ride-on	Large	240	swingo 5000	swingo XP-R	17.4	18.6	15.0	0.658385093168		0	1	1	1	1	1	1	1						
394	10366	swingo 4000	Norway	53290	10366	Terminalbygg Gardermoen	3252.2	14491.57	Ride-on	Large	240	swingo 5000	swingo XP-R	24.0	32.400000000000006	19.8	0.72380952381		0	1	1	0	0	1	0	1				['other_available', 'other_in_proximity', 'storage_closet']		
395	10263	swingo 4000	Norway	52317	10263	Coop Mega Nærbø	3252.2	14491.57	Ride-on	Large	240	swingo 5000	swingo XP-R	15.0	18.0	13.2	0.62962962963		0	1	1	1	1	0	1	1				['bigger_fit_doors']		
396	114	swingo 4000	Portugal	54275	1	Aeroporto de Lisboa	3252.2	14491.57	Ride-on	Large	240	swingo 5000	swingo XP-R	15.600000000000001	18.0	13.2	0.784810126582		0	1	1	0	1	1	1	1				['other_available']		
397	301359824	swingo 4000	Belgium	52618	2017718	KBC Meclogic (ISS)	3252.2	14491.57	Ride-on	Large	240	swingo 5000	swingo XP-R	16.5	22.650000000000002	10.200000000000001	0.0641025641026	under	1	1	1	0	1	1	1	1				['other_available']	7245.785	
398	5389	swingo 4000	Austria	52703	1000180001	Fischapark Shopping Center GmbH	3252.2	14491.57	Ride-on	Large	240	swingo 5000	swingo XP-R	17.4	25.8	13.8	0.796296296296		0	0	0	1	1	1	1	1				['contract', 'cost_negot']		
399	5541	swingo 4000	Czech Republic	54046	12	Praha hlavní nádraží	3252.2	14491.57	Ride-on	Large	240	swingo 5000	swingo XP-R	31.200000000000003	33.6	27.0	0.357142857143		0	1	1	1	1	1	1	1						
400	5250	swingo 4000	Finland	52571	40	Wihuri Autola	3252.2	14491.57	Ride-on	Large	240	swingo 5000	swingo XP-R	65.4	74.7	34.5	0.237179487179	under	0	1	1	1	1	1	0	1				['storage_closet']	7245.785	
401	3392	swingo 4000	Brazil	54080	3392	ISS SEALEDAIR	3252.2	14491.57	Ride-on	Large	240	swingo 5000	swingo XP-R	122.99999999999999	127.05000000000001	89.55	0.819875776398		0	1	1	0	1	1	0	1				['other_available', 'storage_closet']		
402	301359832	swingo 4000	Belgium	52625	1274739	Shopping Center (ISS)	3252.2	14491.57	Ride-on	Large	240	swingo 5000	swingo XP-R	11.4	16.5	8.700000000000001	0.753086419753		0	0	0	1	0	1	1	1				['contract', 'cost_negot', 'other_in_proximity']		
403	301354481	swingo 4000	Belgium	51999	2013018	ISS Industrial Cleaning	3252.2	14491.57	Ride-on	Large	240	swingo 5000	swingo XP-R	8.700000000000001	11.850000000000001	6.6	0.40251572327		0	1	1	0	0	1	1	1				['other_available', 'other_in_proximity']		
404	5251	swingo 4000	Finland	52720	43	Kodin Terra	3252.2	14491.57	Ride-on	Large	240	swingo 5000	swingo XP-R	13.2	15.600000000000001	9.6	0.577922077922		0	1	1	1	0	1	1	1				['other_in_proximity']		
405	2848	swingo 4000	Czech Republic	58406	18	Letiste Praha	3252.2	14491.57	Ride-on	Large	240	swingo 5000	swingo XP-R	9.0	9.6	7.800000000000001	0.7125		0	0	0	1	0	1	1	1				['contract', 'cost_negot', 'other_in_proximity']		
406	5424	swingo 4000	USA	52741	CON000368_039	Merkur Izola	3252.2	14491.57	Ride-on	Large	240	swingo 5000	swingo XP-R	8.4	11.4	6.0	0.509554140127		0	1	1	1	1	1	1	1						
407	301370732	swingo 4000	Belgium	53165	1218913	Printing Partners (ISS)	3252.2	14491.57	Ride-on	Large	240	swingo 5000	swingo XP-R	12.6	18.0	7.800000000000001	0.603773584906		0	0	0	1	1	1	1	1				['contract', 'cost_negot']		
408	10129	swingo 4000	Finland	58335	144	Automarket Prisma	3252.2	14491.57	Ride-on	Large	240	swingo 5000	swingo XP-R	16.200000000000003	20.4	15.3	0.890625		0	0	0	1	1	0	1	0				['contract', 'cost_negot', 'bigger_fit_doors', 'skills_in_team']		
409	301359814	swingo 4000	Belgium	52630	2235992	Total Bruxelles (ISS)	3252.2	14491.57	Ride-on	Large	240	swingo 5000	swingo XP-R	29.7	71.85	16.8	0.0935251798561	under	0	0	1	1	1	1	0	1				['contract', 'storage_closet']	7245.785	
410	10155	swingo 4000	Finland	53609	101	Kastellin monitoimitalo	3252.2	14491.57	Ride-on	Large	240	swingo 5000	swingo XP-R	22.2	61.050000000000004	15.0	0.790322580645		0	1	1	1	1	1	1	0				['skills_in_team']		
411	5537	swingo 4000	Finland	53404	94	Rengaslinja Oy	3252.2	14491.57	Ride-on	Large	240	swingo 5000	swingo XP-R	13.2	16.200000000000003	8.100000000000001	0.672839506173		0	1	1	0	1	1	1	1				['other_available']		
412	10007	swingo 4000	Portugal	54182	P33	Forum Algarve	3252.2	14491.57	Ride-on	Large	240	swingo 5000	swingo XP-R	89.4	115.94999999999999	85.8	1.0		0	1	1	1	1	1	1	1						
413	10064	swingo 4000	Finland	54344	126	Moventas Gears Oy	3252.2	14491.57	Ride-on	Large	240	swingo 5000	swingo XP-R	11.4	11.4	11.4	0.166666666667	under	1	1	1	1	0	0	1	0				['other_in_proximity', 'bigger_fit_doors', 'skills_in_team']	7245.785	
414	10091	swingo 4000	Portugal	54179	P38	Forum Aveiro	3252.2	14491.57	Ride-on	Large	240	swingo 5000	swingo XP-R	16.8	22.2	12.6	0.980263157895		0	1	1	1	1	1	1	1						
415	5111	swingo 4000	Portugal	54174	P35	Goma - Santarem	3252.2	14491.57	Ride-on	Large	240	swingo 5000	swingo XP-R	13.8	17.4	11.4	0.375		0	1	1	1	0	0	1	1				['other_in_proximity', 'bigger_fit_doors']		
416	301383392	swingo 4000	Belgium	53863	1941969	Banque Nationale de Belgique (ISS)	3252.2	14491.57	Ride-on	Large	240	swingo 5000	swingo XP-R	21.599999999999998	24.599999999999998	18.6	0.284615384615	under	1	1	1	0	0	1	1	1				['other_available', 'other_in_proximity']	7245.785	
417	10451	swingo 4000	Norway	53877	10451	Sirkus Shopping	3252.2	14491.57	Ride-on	Large	240	swingo 5000	swingo XP-R	14.7	15.600000000000001	13.8	0.820987654321		0	1	1	0	1	1	1	1				['other_available']		
418	10105	swingo 4000	Portugal	58532	P42	Forum Sintra	3252.2	14491.57	Ride-on	Large	240	swingo 5000	swingo XP-R	10.200000000000001	12.6	9.0	1.0		0	1	1	1	1	1	1	1						
419	3721	swingo 4000	Poland	51930	ISS  Z?ote Tarasy	ISS  Z?ote Tarasy	3252.2	14491.57	Ride-on	Large	240	swingo 5000	swingo XP-R	16.8	26.7	10.2	0.957446808511		0	1	1	1	1	1	1	1						
420	10611	swingo 4000	Norway	58319	10611	Amfi Steinkjer	3252.2	14491.57	Ride-on	Large	240	swingo 5000	swingo XP-R	66.60000000000001	88.8	34.199999999999996	0.731343283582		0	1	1	1	1	1	1	1						
421	10600	swingo 4000	Norway	57611	10600	Steen og Strøm Metro	3252.2	14491.57	Ride-on	Large	240	swingo 5000	swingo XP-R	18.6	83.39999999999999	6.0	0.763157894737		0	1	1	1	1	1	1	1						
422	301391360	swingo 4000	Belgium	54034	2285991	Post Luxembourg (ISS Lux)	3252.2	14491.57	Ride-on	Large	240	swingo 5000	swingo XP-R	14.399999999999999	17.7	10.799999999999999	0.103092783505	under	0	0	1	1	1	1	1	1				['contract']	7245.785	
423	10222	swingo 4000	Finland	58339	148	Mölnlycke Health Care Oy	3252.2	14491.57	Ride-on	Large	240	swingo 5000	swingo XP-R	28.799999999999997	34.8	24.599999999999998	0.65625		0	0	1	1	1	1	0	1				['contract', 'storage_closet']		
424	4380	swingo 4000	France	58268	2182191	SEALEDAIR	3252.2	14491.57	Ride-on	Large	240	swingo 5000	swingo XP-R	32.400000000000006	73.5	24.3	0.685185185185		0	1	1	1	0	1	1	1				['other_in_proximity']		
425	11126	swingo 4000	Turkey	51298	117137	CANPARK UMRANIYE AVM ISTANBUL -TM	3252.2	14491.57	Ride-on	Large	240	swingo 5000	swingo XP-R	64.80000000000001	73.2	34.05	0.963190184049		0	0	0	1	0	1	1	1				['contract', 'cost_negot', 'other_in_proximity']		
426	4746	swingo 4000	Ireland	51341	ISSIE001	Arytza Ltd.	3252.2	14491.57	Ride-on	Large	240	swingo 5000	swingo XP-R	18.300000000000004	24.9	11.4	0.926380368098		0	1	1	1	1	1	1	1						
427	75180965328	swingo 4000	France	54515	999	ARCHIVES	3252.2	14491.57	Ride-on	Large	240	swingo 5000	swingo XP-R	7.199999999999999	7.800000000000001	7.199999999999999	0.859375		0	0	0	1	1	1	1	1				['contract', 'cost_negot']		
428	75180965284	swingo 4000	France	52515	2247038	GYMNASE JEAN JAURES     	3252.2	14491.57	Ride-on	Large	240	swingo 5000	swingo XP-R	9.6	13.8	6.6	0.624203821656		0	1	1	0	1	1	1	1				['other_available']		
429	5282	swingo 4000	France	58193	2067843	COMPLEXE ALLENDE NEROUDA	3252.2	14491.57	Ride-on	Large	240	swingo 5000	swingo XP-R	9.9	16.950000000000003	6.450000000000001	0.63768115942		0	1	1	0	1	1	1	0				['other_available', 'skills_in_team']		
430	75180965331	swingo 4000	France	51537	1	Ratier	3252.2	14491.57	Ride-on	Large	240	swingo 5000	swingo XP-R	18.9	26.999999999999996	10.350000000000001	0.527950310559		0	1	1	1	1	1	1	0				['skills_in_team']		
431	379	swingo 4000	Turkey	58457	417549	FORUM MARMARA AVM -TM	3252.2	14491.57	Ride-on	Large	240	swingo 5000	swingo XP-R	22.8	33.9	15.0	1.0		0	0	0	1	1	1	1	1				['contract', 'cost_negot']		
432	75180965333	swingo 4000	France	52541	2252140	SPX CLYDE UNION            	3252.2	14491.57	Ride-on	Large	240	swingo 5000	swingo XP-R	63.0	78.60000000000001	22.2	0.336448598131		0	1	1	1	0	1	1	1				['other_in_proximity']		
433	269	swingo 4000	Turkey	58373	415114	AKMERKEZ AVM ETILER ISTANBUL -TM	3252.2	14491.57	Ride-on	Large	240	swingo 5000	swingo XP-R	7.800000000000001	12.6	5.3999999999999995	0.983050847458		0	0	0	1	0	1	1	1				['contract', 'cost_negot', 'other_in_proximity']		
434	5567	swingo 4000	Turkey	58343	414046	ISTANBUL AKVARYUM AQUA FLORYA AVM -TM	3252.2	14491.57	Ride-on	Large	240	swingo 5000	swingo XP-R	9.6	11.4	9.000000000000002	1.0		0	0	0	1	0	1	1	1				['contract', 'cost_negot', 'other_in_proximity']		
435	378	swingo 4000	Turkey	58457	417549	FORUM MARMARA AVM -TM	3252.2	14491.57	Ride-on	Large	240	swingo 5000	swingo XP-R	7.800000000000001	17.4	6.0	1.0		0	0	0	1	0	1	1	1				['contract', 'cost_negot', 'other_in_proximity']		
436	377	swingo 4000	Turkey	58457	417549	FORUM MARMARA AVM -TM	3252.2	14491.57	Ride-on	Large	240	swingo 5000	swingo XP-R	12.0	13.799999999999999	8.4	1.0		0	0	0	0	1	0	1	0				['contract', 'cost_negot', 'other_available', 'bigger_fit_doors', 'skills_in_team']		
437	380	swingo 4000	Turkey	58457	417549	FORUM MARMARA AVM -TM	3252.2	14491.57	Ride-on	Large	240	swingo 5000	swingo XP-R	15.0	26.85	12.0	1.0		0	0	0	1	1	1	1	1				['contract', 'cost_negot']		
438	3862	swingo 4000	France	58186	2144171	BASF	3252.2	14491.57	Ride-on	Large	240	swingo 5000	swingo XP-R	28.2	31.8	25.8	0.0422535211268	under	1	0	0	1	0	1	1	1				['contract', 'cost_negot', 'other_in_proximity']	7245.785	
439	5074	swingo 4000	France	58272	2067305	ALLIANCE HEALTHCARE	3252.2	14491.57	Ride-on	Large	240	swingo 5000	swingo XP-R	27.9	62.25000000000001	10.5	0.140625	under	1	0	0	1	1	1	1	1				['contract', 'cost_negot']	7245.785	
440	4697	swingo 4000	France	58267	2208332	ST GOBAIN	3252.2	14491.57	Ride-on	Large	240	swingo 5000	swingo XP-R	21.0	32.400000000000006	12.6	0.140625	under	1	1	1	1	1	1	1	0				['skills_in_team']	7245.785	
441	4838	swingo 4000	France	58039	2221610	NOVARTIS	3252.2	14491.57	Ride-on	Large	240	swingo 5000	swingo XP-R	84.6	90.14999999999999	81.0	0.323529411765		0	0	0	0	1	1	1	1				['contract', 'cost_negot', 'other_available']		
442	4227	swingo 4000	France	58127	2067284	TOUR LYON BERCY	3252.2	14491.57	Ride-on	Large	240	swingo 5000	swingo XP-R	10.200000000000001	12.0	7.199999999999999	0.078125	under	0	1	1	0	1	1	1	1				['other_available']	7245.785	
443	4848	swingo 4000	France	58264	2177502	LEROY MERLIN	3252.2	14491.57	Ride-on	Large	240	swingo 5000	swingo XP-R	10.799999999999999	12.15	10.200000000000001			0	1	1	1	1	1	0	1				['storage_closet']		
444	3937	swingo 4000	France	58129	2160721	LECTRA A CESTRA	3252.2	14491.57	Ride-on	Large	240	swingo 5000	swingo XP-R	29.4	32.1	27.3	0.296875	under	0	1	1	1	1	1	1	1	downgrade		swingo XP-R		7245.785	
445	4541	swingo 4000	France	58243	2196428	GEANT CASINO FIRMINY	3252.2	14491.57	Ride-on	Large	240	swingo 5000	swingo XP-R	70.19999999999999	83.39999999999999	28.2	0.840579710145		0	1	1	1	1	1	1	0				['skills_in_team']		
446	4140	swingo 4000	France	58053	2171362	BASF	3252.2	14491.57	Ride-on	Large	240	swingo 5000	swingo XP-R	27.6	30.749999999999996	23.849999999999998	0.323076923077		0	0	0	1	1	1	1	1				['contract', 'cost_negot']		
